schema,table,column,ordinal,current_len,current_rich,is_trivial,bucket,action,reason,wiki_path,wiki_len,wiki_rich,best_sibling_path,best_sibling_len,best_sibling_rich,current_comment,wiki_cell,best_sibling_cell
emoney,bronze_fiatdwhdb_dbo_fiattransactions,MoneyCorrelationId,15,91,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=1 > uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,204,1,Correlation ID linking this transaction to related operations in the Money Transfer system.,,Correlation ID linking this transaction to related money movements. CAST(FiatTransactions.MoneyCorrelationId AS VARCHAR(2000)). Used for cross-transaction tracing. (Tier 2 — SP_eMoney_DimFact_Transaction)
emoney,bronze_fiatdwhdb_dbo_fiattransactions,TransactionCountryIso,16,74,0,False,WEAK_TRIVIAL_NO_SIGNAL,orphan,short; no richer source,,0,0,,0,0,ISO country code where the transaction originated (for card transactions).,,
emoney,bronze_fiatdwhdb_dbo_fiattransactions,SourceCugTransactionId,17,118,0,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=0 > uc r=0,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,230,0,Source CUG (operational system) transaction ID. Links DWH record back to the operational record for cross-referencing.,,Source transaction ID in the CUG (eToro Crypto-to-Fiat) system. Added 2025-09-08 (Inessa Ovadia). NULL for transactions created before this feature was deployed or for non-CUG transactions. (Tier 2 — SP_eMoney_DimFact_Transaction)
emoney,bronze_fiatdwhdb_dbo_fiattransactions,CardTokenId,18,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
emoney,bronze_fiatdwhdb_dbo_fiattransactions,WalletProviderId,19,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Hourly_WalletAllocations.md has 189ch r=2,,0,0,knowledge/synapse/Wiki/EXW_dbo/Tables/Hourly_WalletAllocations.md,189,2,,,"Custody provider: 1=BitGo (97.5% of wallets, multi-sig), 2=CUG (2.5%, MPC-based, newer blockchains like SOL). FK to Dictionary.WalletProvider. (Tier 3 — WalletDB.Wallet.CustomerWalletsView)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions,CardTokenGuid,20,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
emoney,bronze_fiatdwhdb_dbo_fiattransactions,etr_y,21,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 236ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,236,1,,,"ETL partition key — year component derived from Occurred (e.g., ""2019""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions,etr_ym,22,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 245ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,245,1,,,"ETL partition key — year-month component derived from Occurred (e.g., ""2019-06""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions,etr_ymd,23,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 252ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,252,1,,,"ETL partition key — year-month-day component derived from Occurred (e.g., ""2019-06-11""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,Id,0,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BlockchainCryptos.md has 397ch r=5,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,397,5,,,"Unique blockchain network identifier. Manually assigned (not IDENTITY) to maintain stable IDs across environments. Referenced by Wallet.CryptoTypes, Wallet.Wallets, Wallet.WalletPool, and Wallet.BlockchainCryptoProviders as BlockchainCryptoId. Gaps exist in sequence (e.g., 5, 7 missing) - likely reserved IDs for blockchains that were planned but not launched. (Tier 1 — Wallet.BlockchainCryptos)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,TransactionGuid,1,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,AccountId,2,47,0,False,WEAK_TRIVIAL_HAS_RICHER,converge_sibling,short; sibling BI_DB_MarketingCloudDaily_V.md 282ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Views/BI_DB_MarketingCloudDaily_V.md,282,2,Account identifier within the trading platform.,,AccountId projected from BI_DB_MarketingCloudDaily (see base table wiki). Salesforce CRM Account record ID (18-char Salesforce ID). Links the trading account to the SF Account. NULL if not yet synced. Passthrough from Dim_Customer.SalesForceAccountID. (Tier 1 — BackOffice.Customer)
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,CardId,3,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling eMoney_Account_Mappings.md has 308ch r=4,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Account_Mappings.md,308,4,,,"Auto-incrementing surrogate primary key. Referenced by FiatCardStatuses.CardId, FiatCardInstances (implicit), and CardsProvidersMapping.CardId. DWH note: renamed from Id in dbo.FiatCards; latest card per AccountId (ROW_NUMBER by Created DESC). NULL for IBAN accounts (95.3% of rows). (Tier 1 — dbo.FiatCards)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,CurrencyBalanceId,4,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling eMoney_Account_Mappings.md has 278ch r=2,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Account_Mappings.md,278,2,,,"Auto-incrementing surrogate PK. Referenced by FiatTransactions, FiatCurrencyBalancesStatuses, CurrencyBalancesProvidersMapping, PaymentSpecifications, FiatBankAccount, and BalanceReports. DWH note: renamed from Id in dbo.FiatCurrencyBalances. (Tier 1 — dbo.FiatCurrencyBalances)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,ExternalBankAccountId,5,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling eMoney_BankPaymentsUK.md has 244ch r=3,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_BankPaymentsUK.md,244,3,,,Auto-incrementing surrogate primary key for the external bank account record. FK from FiatTransactions.ExternalBankAccountId → dbo.FiatBankAccount.Id. The external UK bank account on the other side of the payment. (Tier 1 — dbo.FiatBankAccount)
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,TransactionTypeId,6,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Redemptions.md has 246ch r=3,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/Redemptions.md,246,3,,,"Transaction type identifier. 2 observed values: 0 (1,020,228 rows), NULL (109,678 rows). In EXW_TransactionsView, redemptions are filtered where TransactionTypeId IN (0, 8) for Redeem type. (Tier 3 — WalletDB.Wallet.Redemptions; no upstream wiki)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,MerchantId,7,193,1,False,RICH_OK,leave_alone,len=193 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,193,1,Merchant identifier from FiatTransactions.MerchantId. Populated for card POS and online transactions; NULL for bank transfers and internal transactions. (Tier 2 - SP_eMoney_DimFact_Transaction),,Merchant identifier from FiatTransactions.MerchantId. Populated for card POS and online transactions; NULL for bank transfers and internal transactions. (Tier 2 — SP_eMoney_DimFact_Transaction)
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,Created,8,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling SettlementsTransactions_SettlementTransaction-637239.md has 266ch r=4,,0,0,knowledge/synapse/Wiki/eMoney_Tribe/Tables/SettlementsTransactions_SettlementTransaction-637239.md,266,4,,,"Source system timestamp of when the settlement record was created in FiatDwhDB.Tribe. Used as the incremental load watermark by SP_eMoney_Reconciliation_ETLs (WHERE @Created >= @SettlementsTransactions_DATE). (Tier 3 — FiatDwhDB.Tribe, no upstream column-level wiki)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,Label,9,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Crypto_NOP.md has 258ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Crypto_NOP.md,258,3,,,"Broker / entity label from Dim_Label.Name via Fact_SnapshotCustomer.LabelID. Live 7-day: eToro dominates; smaller volumes include eToroRussia, ILQ, Royal-CM, JCLyons, eToroUSA, Dealing, ICMarkets, eToroChina, RetailFX. (Tier 2 -SP_Crypto_NOP, Dim_Label.Name)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,TransactionLocalTime,10,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,ReferenceNumber,11,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Fact_Cashout_Rollback.md has 218ch r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md,218,1,,,"Optional external reference number for the rollback transaction (e.g., payment provider reference for the refund). NULL when no external reference is available. (Tier 1 — upstream wiki, Billing.CashoutRollbackTracking)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,TransactionCategory,12,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling eMoney_Dictionary_TransactionCategory.md has 169ch r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionCategory.md,169,1,,,"Human-readable name for this value. Contains the full category label string (e.g., ""BalanceAdjustmentTransaction""). (Tier 1 — FiatDwhDB.Dictionary.TransactionCategories)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,PaymentSchemeId,13,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,PaymentReference,14,170,1,False,RICH_OK,leave_alone,len=170 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,170,1,Payment-specific reference from FiatTransactions.PaymentReference. Bank-side reference for SEPA/Faster Payments. May contain PII. (Tier 2 - SP_eMoney_DimFact_Transaction),,Payment-specific reference from FiatTransactions.PaymentReference. Bank-side reference for SEPA/Faster Payments. May contain PII. (Tier 2 — SP_eMoney_DimFact_Transaction)
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,etr_y,15,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 236ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,236,1,,,"ETL partition key — year component derived from Occurred (e.g., ""2019""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,etr_ym,16,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 245ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,245,1,,,"ETL partition key — year-month component derived from Occurred (e.g., ""2019-06""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactions_old,etr_ymd,17,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 252ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,252,1,,,"ETL partition key — year-month-day component derived from Occurred (e.g., ""2019-06-11""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,Id,0,96,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=5 > uc r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,397,5,"Auto-incrementing surrogate PK. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Unique blockchain network identifier. Manually assigned (not IDENTITY) to maintain stable IDs across environments. Referenced by Wallet.CryptoTypes, Wallet.Wallets, Wallet.WalletPool, and Wallet.BlockchainCryptoProviders as BlockchainCryptoId. Gaps exist in sequence (e.g., 5, 7 missing) - likely reserved IDs for blockchains that were planned but not launched. (Tier 1 — Wallet.BlockchainCryptos)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,TransactionId,1,135,2,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=2 > uc r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_AllPlatforms.md,567,2,"FK to dbo.FiatTransactions.Id. The transaction this status belongs to. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"DepositID for deposits (ActionTypeID 7/44) OR WithdrawPaymentID for withdraw rows (ActionTypeID 8/45). ROW_NUMBER dedupe trims duplicate (MIMOAction, TransactionID) pairs (BI_DB_DDR_Fact_MIMO_Trading_Platform lineage baseline). AllPlatforms transforms: CAST(f.TransactionID AS varchar(50)) persisted into INT from #final; UPDATE #final SET TransactionID=NULL WHERE MIMOPlatform='Options'; Options INSERT uses literal 0 AS TransactionID; MoneyFarm literals 0 with outer isnull(TransactionID,-1) guard."
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,TransactionStatusId,2,134,2,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=1 > uc r=2,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_TransactionStatus.md,244,1,"Status: 0-7. See Transaction Status. (Dictionary.TransactionStatuses) (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Lookup identifier. Primary key. 0=Failed, 1=Authorized, 2=Settled, 3=Rejected, 4=Returned, 5=Expired. Note: 6=Reserved and 7=Cancelled are defined in FiatDwhDB source but absent from this Synapse table. (Tier 1 — Dictionary.TransactionStatuses)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,AuthorizationType,3,146,2,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=1 > uc r=2,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dictionary_AuthorizationType.md,301,1,"Authorization type: 0-14. See Authorization Type. (Dictionary.AuthorizationTypes) (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Human-readable name for this value. 0=Unknown, 1=Normal, 2=PreAuthorize, 3=FinalAuthorize, 4=Incremental, 5=Instalment, 6=PreferredCustomer, 7=Recurring, 8=DelayedCharges, 9=NoShow, 10=AuthorizeAdvice, 11=Refund, 12=Reversal, 13=SysReversal, 14=AccountFunding. (Tier 1 — Dictionary.AuthorizationTypes)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,HolderAmount,4,121,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=1 > uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,246,1,"Transaction amount in the cardholder's account currency. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Amount debited/credited to the holder's balance in HolderCurrency. Negative = debit (MoneyOut); positive = credit (MoneyIn). Passthrough from FiatTransactionsStatuses.HolderAmount (latest event, RNDesc=1). (Tier 2 — SP_eMoney_DimFact_Transaction)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,HolderCurrency,5,146,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Aggregated_Tribe_Balance.md,234,1,"ISO 4217 alphabetical currency code of the holder's balance (e.g., ""GBP"", ""EUR""). (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Currency name from eMoney_EntityByCurrencyISO_MappingStatic.CurrencyName, matched via CurrencyISO = CurrencyIson. Examples: GBP, EUR, AUD, DKK. (Tier 2 — SP_eMoney_Aggregated_Tribe_Balance via eMoney_EntityByCurrencyISO_MappingStatic)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,TransactionAmount,6,180,1,False,RICH_OK,leave_alone,len=180 r=1,,0,0,knowledge/synapse/Wiki/eMoney_Tribe/Tables/SettlementsTransactions_SettlementTransaction-637239.md,275,1,"Transaction amount in the merchant/originator currency. May differ from HolderAmount for cross-border transactions. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Transaction amount in the merchant's currency. Stored as string (e.g., ""-11.50""). Negative values indicate debits (purchases); positive values indicate credits (refunds). Passed through to ETL_SettlementsTransactions. (Tier 3 — FiatDwhDB.Tribe, no upstream column-level wiki)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,TransactionCurrency,7,152,1,False,RICH_OK,leave_alone,len=152 r=1,,0,0,,0,0,"ISO 4217 alphabetical currency code of the transaction (e.g., ""USD"" for a US merchant). (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,AccumulatedAmount,8,167,1,False,RICH_OK,leave_alone,len=167 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,208,1,"Cumulative balance impact from this transaction across all its status events. Used for reconciliation. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Running accumulated balance in HolderCurrency at this transaction's status event. Passthrough from FiatTransactionsStatuses.AccumulatedAmount (latest event, RNDesc=1). (Tier 2 — SP_eMoney_DimFact_Transaction)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,TransactionOccured,9,154,1,False,RICH_OK,leave_alone,len=154 r=1,,0,0,,0,0,"When the transaction event occurred (source system timestamp). Part of unique constraint. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,Created,10,105,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=4 > uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_Tribe/Tables/SettlementsTransactions_SettlementTransaction-637239.md,266,4,"When this record was written to the DWH. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Source system timestamp of when the settlement record was created in FiatDwhDB.Tribe. Used as the incremental load watermark by SP_eMoney_Reconciliation_ETLs (WHERE @Created >= @SettlementsTransactions_DATE). (Tier 3 — FiatDwhDB.Tribe, no upstream column-level wiki)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,RiskRuleCodes,11,170,1,False,RICH_OK,leave_alone,len=170 r=1,,0,0,knowledge/synapse/Wiki/eMoney_Tribe/Tables/SettlementsTransactions_SettlementTransaction-637239.md,218,1,"Comma-separated risk rule codes that were triggered during this transaction. NULL if no risk rules fired. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Comma-separated list of risk rule codes that were triggered for this transaction. Empty when no risk rules fired. Passed through to ETL_SettlementsTransactions. (Tier 3 — FiatDwhDB.Tribe, no upstream column-level wiki)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,MarkTransactionAsSuspiciousRiskAction,12,136,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,186,0,"Risk action: 1=transaction flagged as suspicious for review. Default 0. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Risk action flag: 1 if the risk engine marked this transaction as suspicious. Passthrough from FiatTransactionsStatuses (latest event, RNDesc=1). (Tier 2 — SP_eMoney_DimFact_Transaction)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,ChangeCardStatusToRiskRiskAction,13,146,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,209,0,"Risk action: 1=card status changed to Risk(4) due to this transaction. Default 0. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Risk action flag: 1 if the risk engine triggered a card status change to 'Risk' on this transaction. Passthrough from FiatTransactionsStatuses (latest event, RNDesc=1). (Tier 2 — SP_eMoney_DimFact_Transaction)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,ChangeAccountStatusToSuspendedRiskAction,14,151,1,False,RICH_OK,leave_alone,len=151 r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,197,0,"Risk action: 1=account suspended due to this transaction's risk assessment. Default 0. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Risk action flag: 1 if the risk engine triggered account suspension on this transaction. Passthrough from FiatTransactionsStatuses (latest event, RNDesc=1). (Tier 2 — SP_eMoney_DimFact_Transaction)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,RejectTransactionRiskAction,15,131,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Dim_Transaction.md,174,0,"Risk action: 1=transaction rejected by the risk engine. Default 0. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,"Risk action flag: 1 if the risk engine rejected this transaction. Passthrough from FiatTransactionsStatuses (latest event, RNDesc=1). (Tier 2 — SP_eMoney_DimFact_Transaction)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,CorrelationId,16,168,1,False,RICH_OK,leave_alone,len=168 r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/Payments.md,281,3,"Links this status event to the business operation for distributed tracing. Nullable for legacy records. (Tier 1 - upstream wiki, FiatDwhDB.dbo.FiatTransactionsStatuses)",,Correlation identifier linking this payment to the corresponding blockchain sent transaction in EXW_Wallet.SentTransactions (WHERE TransactionTypeId=7). Used in EXW_TransactionsView to join payment data to transaction outputs. No NULLs observed. (Tier 3 — WalletDB.Wallet.Payments)
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,etr_y,17,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 236ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,236,1,,,"ETL partition key — year component derived from Occurred (e.g., ""2019""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,etr_ym,18,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 245ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,245,1,,,"ETL partition key — year-month component derived from Occurred (e.g., ""2019-06""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_fiattransactionsstatuses,etr_ymd,19,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling WalletAssets.md has 252ch r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/WalletAssets.md,252,1,,,"ETL partition key — year-month-day component derived from Occurred (e.g., ""2019-06-11""). Used by Generic Pipeline for data lake partitioning. Populated for historical data; empty/NULL for rows from ~2025 onwards. (Tier 3 — WalletDB.Wallet.WalletAssets)"
emoney,bronze_fiatdwhdb_dbo_paymentspecificationdetails,Id,0,99,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=5 > uc r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,397,5,"Auto-incrementing surrogate PK. (Tier 1 - upstream wiki, FiatDwhDB.dbo.PaymentSpecificationDetails)",,"Unique blockchain network identifier. Manually assigned (not IDENTITY) to maintain stable IDs across environments. Referenced by Wallet.CryptoTypes, Wallet.Wallets, Wallet.WalletPool, and Wallet.BlockchainCryptoProviders as BlockchainCryptoId. Gaps exist in sequence (e.g., 5, 7 missing) - likely reserved IDs for blockchains that were planned but not launched. (Tier 1 — Wallet.BlockchainCryptos)"
emoney,bronze_fiatdwhdb_dbo_paymentspecificationdetails,PaymentSpecificationId,1,146,2,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=2,,0,0,,0,0,"FK to dbo.PaymentSpecifications.Id. The specification these details belong to. (Tier 1 - upstream wiki, FiatDwhDB.dbo.PaymentSpecificationDetails)",,
emoney,bronze_fiatdwhdb_dbo_paymentspecificationdetails,OriginatorName,2,173,1,False,RICH_OK,leave_alone,len=173 r=1,,0,0,knowledge/synapse/Wiki/eMoney_Tribe/Tables/AccountsActivities_AccountActivity-833937.md,134,0,"Name of the party that set up the payment specification (e.g., the direct debit originator company name). (Tier 1 - upstream wiki, FiatDwhDB.dbo.PaymentSpecificationDetails)",,"Name of the originator for inbound payments. PII. Populated for EPM_INBOUND transactions. (Tier 3 — eMoney Platform, no upstream wiki)"
emoney,bronze_fiatdwhdb_dbo_paymentspecificationdetails,OriginatorId,3,128,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_Tribe/Tables/AccountsActivities_AccountActivity-833937.md,135,0,"External identifier of the originator. NULL if not provided. (Tier 1 - upstream wiki, FiatDwhDB.dbo.PaymentSpecificationDetails)",,"Identifier of the originator for inbound payments. Populated for EPM_INBOUND transactions. (Tier 3 — eMoney Platform, no upstream wiki)"
emoney,bronze_fiatdwhdb_dbo_paymentspecificationdetails,EventTimestamp,4,120,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,,0,0,"When the detail event occurred in the source system. (Tier 1 - upstream wiki, FiatDwhDB.dbo.PaymentSpecificationDetails)",,
emoney,bronze_fiatdwhdb_dbo_paymentspecificationdetails,Created,5,108,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=4 > uc r=1,,0,0,knowledge/synapse/Wiki/eMoney_Tribe/Tables/SettlementsTransactions_SettlementTransaction-637239.md,266,4,"When this record was written to the DWH. (Tier 1 - upstream wiki, FiatDwhDB.dbo.PaymentSpecificationDetails)",,"Source system timestamp of when the settlement record was created in FiatDwhDB.Tribe. Used as the incremental load watermark by SP_eMoney_Reconciliation_ETLs (WHERE @Created >= @SettlementsTransactions_DATE). (Tier 3 — FiatDwhDB.Tribe, no upstream column-level wiki)"
