schema,table,column,ordinal,current_len,current_rich,is_trivial,bucket,action,reason,wiki_path,wiki_len,wiki_rich,best_sibling_path,best_sibling_len,best_sibling_rich,current_comment,wiki_cell,best_sibling_cell
finance,bronze_prod_psp_data_sql_we_dbo_feesilver,ReferenceCode,21,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_feesilver,CountryCode,22,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dim_CountryIPAnonymous.md has 260ch r=2,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIPAnonymous.md,260,2,,,"ISO 3166-1 alpha-2 country code from IP2Location. Source: ISNULL(country_code, 'NA') — NULLs are replaced with 'NA', which is Namibia's ISO code, so unknown-country IPs will masquerade as Namibia. Used to resolve CountryID via JOIN to Dim_Country.Abbreviation."
finance,bronze_prod_psp_data_sql_we_dbo_feesilver,CardType,23,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_EY_Audit_Cashouts.md has 542ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_Cashouts.md,542,3,,,"Card brand name. Unique constraint prevents duplicates in production. Used in payment UI, transaction records, and fraud reporting. Renamed from Name in production. 0=None, 1=Visa, 2=Master Card, 3=Diners, 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro, 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. Resolved from Fact_BillingWithdraw.CardTypeIDAsInteger via Dim_CardType.CarTypeName. NULL for non-card payme"
finance,bronze_prod_psp_data_sql_we_dbo_feesilver,CardScheme,24,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_feesilver,IsPosted,25,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_feesilver,SubEntityCode,26,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,Id,0,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BlockchainCryptos.md has 397ch r=5,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,397,5,,,"Unique blockchain network identifier. Manually assigned (not IDENTITY) to maintain stable IDs across environments. Referenced by Wallet.CryptoTypes, Wallet.Wallets, Wallet.WalletPool, and Wallet.BlockchainCryptoProviders as BlockchainCryptoId. Gaps exist in sequence (e.g., 5, 7 missing) - likely reserved IDs for blockchains that were planned but not launched. (Tier 1 — Wallet.BlockchainCryptos)"
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,Mapping,1,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,CreditAccount,2,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,DebitAccount,3,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,Table,4,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,TransactionTypeCode,5,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,Description,6,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Fact_Customer_Action_Position_Distribution.md has 276ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Fact_Customer_Action_Position_Distribution.md,276,3,,,"Human-readable description. For ActionTypeID=35: ""Over night fee"", ""Payment caused by dividend"", ""Weekend fee"", ""OpenTotalFees"", ""CloseTotalFees"", ""SDRT Charge"". For ActionTypeID=32: ""edit stop loss by customer"". Passthrough from Fact_CustomerAction. (Tier 1 — History.Credit)"
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,TransactionDate,7,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,PostingDate,8,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,BalanceCalculation,9,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,CurrencyCode,10,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_US_Apex_Fees_Charge.md has 106ch r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Fees_Charge.md,106,0,,,"Currency of the Amount. Always 'USD' in practice (100% of 209,246 rows). (Tier 2 — SP_US_Apex_Fees_Charge)"
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,AmountOriginalCurrency,11,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,AmountLocalCurrency,12,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,AmountUsdCurrency,13,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,Type,14,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Finance_Staking_Report.md has 283ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Finance_Staking_Report.md,283,2,,,"Record type: 'AirDrop' for crypto staking airdrop reward positions (from Dim_Position WHERE IsAirDrop=1 AND InstrumentID IN (100017, 100026)), 'Compensations' for staking platform compensation payments (from BI_DB_Staking_Platform_Compensations). (Tier 2 — SP_Finance_Staking_Report)"
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,Ref,15,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,ManualAdjustmentAmount,16,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,ManualAdjustmentFlag,17,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,OriginalAmount,18,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,PspCode,19,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_AllDeposits.md has 217ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AllDeposits.md,217,1,,,"Payment service provider code. Alias of Fact_BillingDeposit.PSPCodeAsString (renamed for readability). Also present as PSPCodeAsString (duplicate for API compatibility). (Tier 1 — Fact_BillingDeposit, PSPCodeAsString)"
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,PostedStatus,20,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,JournalEntityNumber,21,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,JournalEntityNumberReversed,22,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,CreditAccountName,23,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,DebitAccountName,24,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,FirstApprovalName,25,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,SecondApprovalName,26,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,FirstReversalName,27,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,SecondReversalName,28,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,IsRevised,29,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,AddedDate,30,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,UpdatedDate,31,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,EntityCode,32,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,IsOld,33,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,PipelineRunId,34,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,IsPermanent,35,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,PriorityFNCA,36,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,IsToPriority,37,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_goldposting,SubEntityCode,38,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,Id,0,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BlockchainCryptos.md has 397ch r=5,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,397,5,,,"Unique blockchain network identifier. Manually assigned (not IDENTITY) to maintain stable IDs across environments. Referenced by Wallet.CryptoTypes, Wallet.Wallets, Wallet.WalletPool, and Wallet.BlockchainCryptoProviders as BlockchainCryptoId. Gaps exist in sequence (e.g., 5, 7 missing) - likely reserved IDs for blockchains that were planned but not launched. (Tier 1 — Wallet.BlockchainCryptos)"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,EntityCode,1,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,ManualAdjustmentFlag,2,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,Source,3,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Compliance_Restriction_Lists_Countries.md has 239ch r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_Restriction_Lists_Countries.md,239,0,,,Always NULL — SP INSERT omits this column despite it existing in both the DDL and External Table source (source field). Intended to document the origin of each restriction list entry. (Tier 2 — SP_CID_Compliance_CID_And_Country_Risk_Lists)
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,AmountUsd,4,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_DDR_Fact_MIMO_AllPlatforms.md has 370ch r=5,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_AllPlatforms.md,370,5,,,"fca.Amount from Fact_CustomerAction WHERE ActionTypeID IN (7,44) (deposits) or IN (8,45) (withdrawals) at @dateID. AllPlatforms: passthrough #final (see sibling facts); MoneyFarm uses gf.FirstDepositAmount (#moneyfarmFTDs). eMoney negatives retained from sibling negatives for withdrawals (see BI_DB_DDR_Fact_MIMO_eMoney_Platform.md §2.5). (Tier 2 — Fact_CustomerAction)"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,AmountLocalCurrency,5,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,AmountOriginalCurrency,6,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,BalanceImpact,7,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,CustomerNumber,8,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,EmailAddressFrom,9,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,EmailAddressTo,10,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,ExternalTransactionId,11,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_Deposit_Reversals_PIPs.md has 176ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Deposit_Reversals_PIPs.md,176,1,,,"COALESCE(ReferenceNumber from rollback tracking, RefundVerificationCode from Fact_BillingDeposit). Provider-side reconciliation identifier. (Tier 2 — SP_Deposit_Reversals_PIPs)"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,Fee,12,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Fact_BillingWithdraw.md has 112ch r=1,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingWithdraw.md,112,1,,,Platform fee charged for this withdrawal. Subtracted from the gross Amount_Withdraw. (Tier 1 — Billing.Withdraw)
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,FeeOriginalCurrency,13,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,Name,14,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dim_AccountType.md has 215ch r=2,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_AccountType.md,215,2,,,"Human-readable account type label. Maps to Dictionary.AccountType.AccountTypeName in production (renamed in DWH). Used in reporting to display account classification. (Tier 1 - upstream wiki, Dictionary.AccountType)"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,NetAmountOriginalCurrency,15,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,OriginalTransactionDate,16,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,OriginalTransactionTime,17,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,SettlementDescription,18,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionTypeCode,19,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionStatus,20,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_DepositWithdrawFee.md has 149ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DepositWithdrawFee.md,149,2,,,"Current status (DepositStatus or CashoutStatus). (Tier 2 -SP_DepositWithdrawFee, Fact_Deposit_State.DepositStatus / Fact_Cashout_State.CashoutStatus)"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionDate,21,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionTime,22,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionEventCode,23,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionTypeOriginal,24,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionCodeOriginal,25,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,AddedDate,26,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,UpdatedDate,27,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,IsOld,28,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,PipelineRunId,29,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,PspCode,30,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_AllDeposits.md has 217ch r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AllDeposits.md,217,1,,,"Payment service provider code. Alias of Fact_BillingDeposit.PSPCodeAsString (renamed for readability). Also present as PSPCodeAsString (duplicate for API compatibility). (Tier 1 — Fact_BillingDeposit, PSPCodeAsString)"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,EntityOriginal,31,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,CurrencyCode,32,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_US_Apex_Fees_Charge.md has 106ch r=0,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_US_Apex_Fees_Charge.md,106,0,,,"Currency of the Amount. Always 'USD' in practice (100% of 209,246 rows). (Tier 2 — SP_US_Apex_Fees_Charge)"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,Mapping,33,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,IsRevised,34,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,TransactionId,35,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_DDR_Fact_MIMO_AllPlatforms.md has 567ch r=2,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_DDR_Fact_MIMO_AllPlatforms.md,567,2,,,"DepositID for deposits (ActionTypeID 7/44) OR WithdrawPaymentID for withdraw rows (ActionTypeID 8/45). ROW_NUMBER dedupe trims duplicate (MIMOAction, TransactionID) pairs (BI_DB_DDR_Fact_MIMO_Trading_Platform lineage baseline). AllPlatforms transforms: CAST(f.TransactionID AS varchar(50)) persisted into INT from #final; UPDATE #final SET TransactionID=NULL WHERE MIMOPlatform='Options'; Options INSERT uses literal 0 AS TransactionID; MoneyFarm literals 0 with outer isnull(TransactionID,-1) guard."
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,ReferenceCode,36,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,CountryCode,37,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling Dim_CountryIPAnonymous.md has 260ch r=2,,0,0,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_CountryIPAnonymous.md,260,2,,,"ISO 3166-1 alpha-2 country code from IP2Location. Source: ISNULL(country_code, 'NA') — NULLs are replaced with 'NA', which is Namibia's ISO code, so unknown-country IPs will masquerade as Namibia. Used to resolve CountryID via JOIN to Dim_Country.Abbreviation."
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,CardType,38,0,0,False,EMPTY_HAS_WIKI,auto_deploy_sibling,sibling BI_DB_EY_Audit_Cashouts.md has 542ch r=3,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_EY_Audit_Cashouts.md,542,3,,,"Card brand name. Unique constraint prevents duplicates in production. Used in payment UI, transaction records, and fraud reporting. Renamed from Name in production. 0=None, 1=Visa, 2=Master Card, 3=Diners, 4=Amex, 5=Fire Pay, 6=JCB, 7=American Express, 8=Maestro, 9=Laser, 10=Switch, 11=UK Local Credit Card, 12=Discover, 13=Local Card, 14=China Union Pay, 15=Solo, 16=Cirrus, 17=GE Capital. Resolved from Fact_BillingWithdraw.CardTypeIDAsInteger via Dim_CardType.CarTypeName. NULL for non-card payme"
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,CardScheme,39,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,IsPosted,40,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,ReconciliationFinihedDate,41,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_prod_psp_data_sql_we_dbo_transactionsilver,SubEntityCode,42,0,0,False,EMPTY_NO_WIKI,needs_authoring,no usable wiki/sibling,,0,0,,0,0,,,
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,Id,0,129,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=5 > uc r=1,,0,0,knowledge/synapse/Wiki/EXW_Wallet/Tables/BlockchainCryptos.md,397,5,"Primary key. Auto-generated sequential GUID for each row. (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,"Unique blockchain network identifier. Manually assigned (not IDENTITY) to maintain stable IDs across environments. Referenced by Wallet.CryptoTypes, Wallet.Wallets, Wallet.WalletPool, and Wallet.BlockchainCryptoProviders as BlockchainCryptoId. Gaps exist in sequence (e.g., 5, 7 missing) - likely reserved IDs for blockchains that were planned but not launched. (Tier 1 — Wallet.BlockchainCryptos)"
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,SodFileId,1,160,2,False,RICH_OK,leave_alone,len=160 r=2,,0,0,,0,0,"FK to apex.SodFiles. Links this row to the specific EXT1047 file import. CASCADE DELETE. (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,BillingPeriod,2,110,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,,0,0,"Billing period for the revenue record. (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,TradeMonth,3,106,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,,0,0,"Month in which the trade occurred. (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,TradeDate,4,100,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/External_Price_History_LastPriceBeforeClose_Range.md,183,1,"Date the trade was executed. (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,The trading date for which this close price applies. Used as the primary date filter. Range: rolling 7 days (GETDATE()-7 to GETDATE()-1). (Tier 4 — Price.History.LastPriceBeforeClose)
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,GatewayRouteRequested,5,127,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,,0,0,"Routing instruction or gateway requested for the order. (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,InstrumentType,6,121,1,False,MEDIUM_HAS_RICHER,converge_sibling,medium; sibling r=3 > uc r=1,,0,0,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_PositionHoldingTime.md,510,3,"Type of instrument traded (equity, option, etc.). (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,"Asset class or copy-trade category. For regular positions: Dim_Instrument.InstrumentType text label (8 InstrumentTypeID-driven values: 1=Currencies, 2=Commodities, 4=Indices, 5=Stocks, 6=ETF, 10=Crypto Currencies). For copy positions: 'Copy Trade' (MirrorTypeID≠4) or 'Copy Portfolio' (MirrorTypeID=4). Distribution: Stocks 36.8%, Indices 18.8%, Commodities 17.1%, Crypto Currencies 16.2%, Currencies 6.1%, ETF 4.0%, Copy Trade 0.8%, Copy Portfolio 0.2%. (Tier 2 — SP_PositionHoldingTime + Dim_Instru"
finance,bronze_sodreconciliation_apex_ext1047_revenuereports,Side,7,109,1,False,MEDIUM_OK,leave_alone,medium; no clear win uc r=1,,0,0,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_MarketMakerAllTrade.md,109,0,"Trade side indicator (B=Buy, S=Sell). (Tier 1 - upstream wiki, Sodreconciliation.apex.EXT1047_RevenueReports)",,"Trade direction: 'Buy' or 'Sell'. Mapped from Side integer (0=Buy, 1=Sell). (Tier 2 — SP_MarketMakerAllTrade)"
