wiki_path,column,old_description,new_description,reason
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsSettled,Direct,"1 = real asset, 0 = CFD asset. (Tier 5 — Expert Review) (via Fact_CustomerAction)",climb_found:Fact_CustomerAction
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,MirrorID,Direct,FK to Trade.Mirror (`0`/NULL ⇒ manual trading; >0 ⇒ copy-trade child). (Tier 1 — Trade.PositionTbl) (via Fact_CustomerAction),climb_found:Fact_CustomerAction
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,SettlementTypeID,Direct,"**`Dictionary.SettlementTypes`** modern encoding (`0 CFD`, `1 REAL`, `2 TRS`, `3 CMT`, `4 REAL_FUTURES`, `5 MARGIN_TRADE`). Supersedes naïve `IsSettled` reads. (Tier 1 — Trade.PositionTbl) (via Fact_CustomerAction)",climb_found:Fact_CustomerAction
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,GCID,Direct,"Global Customer ID — the cross-platform identifier linking RealCID to demo and external systems. Source: Ext_FSC_Real_Customer_Customer (primary), Ext_Dim_Customer_CustomerIdentification_DLT (fallback). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,CountryID,Direct,Customer's registered country. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CountryID (CC). FK to Dim_Country. Key filter for valid customer segmentation (CountryID=250 excluded). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,LabelID,Direct,"Brand/label associated with the customer (e.g., eToro UK, eToro Australia). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.LabelID (CC). FK to Dim_Label. Labels 26 and 30 excluded from valid customer segment. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,LanguageID,Direct,Customer's preferred interface language. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.LanguageID (CC). FK to Dim_Language. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,VerificationLevelID,Direct,KYC (Know Your Customer) verification level. DEFAULT -1. Source: Ext_FSC_BackOffice_Customer.VerificationLevelID (BO). FK to Dim_VerificationLevel. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,DocsOK,Direct,[UNVERIFIED] Legacy: documents verified flag (1=OK). NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PlayerStatusID,Direct,"Customer lifecycle status (e.g., Active, Blocked, Pending). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerStatusID (CC). FK to Dim_PlayerStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,Bankruptcy,Direct,[UNVERIFIED] Legacy: bankruptcy flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,RiskStatusID,Direct,Customer risk assessment status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.RiskStatusID (BO). FK to Dim_RiskStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,RiskClassificationID,Direct,Risk classification tier for compliance. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.RiskClassificationID (BO). FK to Dim_RiskClassification. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,CommunicationLanguageID,Direct,Preferred communication language (may differ from interface language). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CommunicationLanguageID (CC). FK to Dim_Language. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PremiumAccount,Direct,[UNVERIFIED] Legacy: premium account flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,Evangelist,Direct,[UNVERIFIED] Legacy: evangelist/ambassador status flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,GuruStatusID,Direct,Popular Investor (Guru) program status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.GuruStatusID (BO). FK to Dim_GuruStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,RegulationID,Direct,Customer's assigned regulatory jurisdiction. DEFAULT 0. Sourced from Ext_FSC_BackOffice_RegulationChangeLog.ToRegulationID — end-of-day change. See §2.4. FK to Dim_Regulation. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,AccountStatusID,Direct,"Account enabled/suspended status. DEFAULT 0. Distribution: 1=93.2% (Active), 0=6.1%, 2=0.9% (Inactive). Source: Ext_FSC_Real_Customer_Customer.AccountStatusID (CC). FK to Dim_AccountStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,AccountManagerID,Direct,Assigned account manager (sales/retention). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountManagerID (BO). FK to Dim_Manager. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PlayerLevelID,Direct,"Account tier: 4=demo, other values=real tiers. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerLevelID (CC). FK to Dim_PlayerLevel. Critical for IsValidCustomer (PlayerLevelID=4 excluded). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,AccountTypeID,Direct,"Account type (e.g., 7=Employee, 9=excluded type, 2=real account). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountTypeID (BO). FK to Dim_AccountType. Used in IsCreditReportValidCB logic. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,DateRangeID,Direct,"SCD2 range key: 12-digit bigint = YYYYMMDD (row open date) + MMDDD (year-end MMDD, typically 1231). E.g., 202603101231 = open 2026-03-10, closes 2026-12-31. Join to Dim_Range for FromDateID + ToDateID. See §2.1. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsDepositor,Direct,1 if the customer has made at least one real-money deposit (FTD detected). Set when CID appears in Ext_FSC_Customer_FirstTimeDeposits. Never reverted to 0 once set. DEFAULT 0. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PendingClosureStatusID,Direct,Status of a pending account closure request. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PendingClosureStatusID (CC). FK to Dim_PendingClosureStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,DocumentStatusID,Direct,KYC document review status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.DocumentStatusID (BO). FK to Dim_DocumentStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,SuitabilityTestStatusID,Direct,MiFID suitability test completion status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.SuitabilityTestStatusID (BO). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,MifidCategorizationID,Direct,MiFID II client categorization (Retail/Professional/Eligible Counterparty). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.MifidCategorizationID (BO). FK to Dim_MifidCategorization. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsEmailVerified,Direct,1 if the customer has verified their email address. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.IsEmailVerified (CC). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsValidCustomer,Direct,"1 if the customer is a valid retail customer for analytics purposes. ETL-computed from PlayerLevelID, LabelID, CountryID. See §2.2. Approx 98% of current rows = 1. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,DesignatedRegulationID,Direct,Secondary/designated regulatory jurisdiction (separate from primary RegulationID). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.DesignatedRegulationID (BO). FK to Dim_Regulation. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,EvMatchStatus,Direct,eVerify (identity verification) match status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.EvMatchStatus (BO). FK to Dim_EvMatchStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,RegionID,Direct,Customer's geographic region (sub-country grouping). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.RegionID (CC). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PlayerStatusReasonID,Direct,"Reason code for the current PlayerStatusID (e.g., why account was blocked). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerStatusReasonID (CC). FK to Dim_PlayerStatusReasons. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsCreditReportValidCB,Direct,1 if customer is eligible for CreditBureau credit report validation. ETL-computed. See §2.3. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,AffiliateID,Direct,Affiliate/partner who referred this customer. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.AffiliateID (CC). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,Email,Direct,"Customer email address (nvarchar(50), nullable). No DDL-level dynamic data masking is defined on this column. GDPR erasure handled in ETL. Source: Ext_FSC_Real_Customer_Customer.Email (CC). (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,City,Direct,"Customer city (nvarchar(50), nullable). No DDL-level dynamic data masking is defined on this column. GDPR erasure handled in ETL. Source: Ext_FSC_Real_Customer_Customer.City (CC). (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,Address,Direct,Customer street address. PII: dynamically masked. GDPR erasure supported. Source: Ext_FSC_Real_Customer_Customer.Address (CC). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,Zip,Direct,Customer postal code. PII: dynamically masked. GDPR erasure supported. Source: Ext_FSC_Real_Customer_Customer.Zip (CC). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PhoneNumber,Direct,Customer phone number. PII: not DDL-masked but GDPR-erased to 'DelPhoneNumber_XXXXXXX' for deleted users. Source: Ext_FSC_PhoneCustomer.PhoneNumber. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsPhoneVerified,Direct,"1 if the customer's phone number has been verified (PhoneVerifiedID IN (1,2) in source). Source: Ext_FSC_PhoneCustomer. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PhoneVerificationDateID,Direct,"Date the phone was verified, as YYYYMMDD string. Rows where PhoneVerificationDateID='19000101' are excluded from source. Source: Ext_FSC_PhoneCustomer. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,PlayerStatusSubReasonID,Direct,Sub-reason code for PlayerStatus (more granular than PlayerStatusReasonID). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerStatusSubReasonID (CC). FK to Dim_PlayerStatusSubReasons. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsBuy,Direct,**`1`** Long **`0`** Short; NULL ⇒ non-trade row sentinel. (Tier 1 — Trade.PositionTbl) (via Fact_CustomerAction),climb_found:Fact_CustomerAction
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,InstrumentTypeID,Direct,"From IMD (InstrumentMetaData). Asset class: 1=Currencies, 2=Commodities, 3=CFD, 4=Indices, 5=Stocks, 6=ETF, 7=Bonds, 8=TrustFunds, 9=Options, 10=Crypto. FK to Dictionary.CurrencyType. (Tier 1 — Trade.GetInstrument) (via Dim_Instrument)",climb_found:Dim_Instrument
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_Commissions.md,IsFuture,Direct,"1=futures contract (instrument in Trade.InstrumentGroups WHERE GroupID=25), 0=not futures. 243 flagged as futures. (Tier 2 — SP_Dim_Instrument) (via Dim_Instrument)",climb_found:Dim_Instrument
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,CID,Direct,"Internal customer id (**RealCID**) from deposit or cashout state. (Tier 2 -SP_DepositWithdrawFee, Fact_Deposit_State.CID / Fact_Cashout_State.CID) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,TransactionType,Direct,"Type string from state (**Deposit**, **Withdraw**, chargebacks, refunds, rollbacks, etc.). (Tier 2 -SP_DepositWithdrawFee, Fact_*_State.TransactionType) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,IsIBANTrade,Direct,"**1** when deposit **FlowID** = 1 or withdraw **FlowID** = 2 on billing fact. (Tier 2 -SP_DepositWithdrawFee, Fact_BillingDeposit.FlowID / Fact_BillingWithdraw.FlowID) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,DateID,Direct,"Business date as **YYYYMMDD** for the load (**@StartDateID**). (Tier 2 -SP_DepositWithdrawFee, @StartDateID) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,PaymentMethod,Direct,"Funding type name (**Dim_FundingType.Name**). (Tier 2 -SP_DepositWithdrawFee, Dim_FundingType.Name) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,Amount,Direct,"Transaction amount in original currency; **ABS** at insert then signed via **#amountDirections** (and edge-case **UPDATE**). (Tier 2 -SP_DepositWithdrawFee, Fact_*_State.Amount) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,Currency,Direct,"Currency code (**Dim_Currency.Abbreviation**). (Tier 2 -SP_DepositWithdrawFee, Dim_Currency.Abbreviation) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,AmountUSD,Direct,"USD amount; **ABS** at insert then signed like **Amount**. (Tier 2 -SP_DepositWithdrawFee, Fact_*_State.AmountInUSD) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,ExchangeRate,Direct,"FX rate on the state row. (Tier 2 -SP_DepositWithdrawFee, Fact_*_State.ExchangeRate) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,BaseExchangeRate,Direct,"Base FX rate from state. (Tier 2 -SP_DepositWithdrawFee, Fact_*_State.BaseExchangeRate) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,Depot,Direct,"Billing depot name (**Dim_BillingDepot**). (Tier 2 -SP_DepositWithdrawFee, Dim_BillingDepot.Name) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,MIDValue,Direct,"Merchant id value on the state row (**MID**). (Tier 2 -SP_DepositWithdrawFee, Fact_*_State.MID) (via BI_DB_DepositWithdrawFee)",climb_found:BI_DB_DepositWithdrawFee
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,GCID,Direct,"Global Customer ID — the cross-platform identifier linking RealCID to demo and external systems. Source: Ext_FSC_Real_Customer_Customer (primary), Ext_Dim_Customer_CustomerIdentification_DLT (fallback). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,CountryID,Direct,Customer's registered country. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CountryID (CC). FK to Dim_Country. Key filter for valid customer segmentation (CountryID=250 excluded). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,LabelID,Direct,"Brand/label associated with the customer (e.g., eToro UK, eToro Australia). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.LabelID (CC). FK to Dim_Label. Labels 26 and 30 excluded from valid customer segment. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,LanguageID,Direct,Customer's preferred interface language. DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.LanguageID (CC). FK to Dim_Language. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,VerificationLevelID,Direct,KYC (Know Your Customer) verification level. DEFAULT -1. Source: Ext_FSC_BackOffice_Customer.VerificationLevelID (BO). FK to Dim_VerificationLevel. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,DocsOK,Direct,[UNVERIFIED] Legacy: documents verified flag (1=OK). NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,PlayerStatusID,Direct,"Customer lifecycle status (e.g., Active, Blocked, Pending). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.PlayerStatusID (CC). FK to Dim_PlayerStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,Bankruptcy,Direct,[UNVERIFIED] Legacy: bankruptcy flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,RiskStatusID,Direct,Customer risk assessment status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.RiskStatusID (BO). FK to Dim_RiskStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,RiskClassificationID,Direct,Risk classification tier for compliance. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.RiskClassificationID (BO). FK to Dim_RiskClassification. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,CommunicationLanguageID,Direct,Preferred communication language (may differ from interface language). DEFAULT 0. Source: Ext_FSC_Real_Customer_Customer.CommunicationLanguageID (CC). FK to Dim_Language. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,PremiumAccount,Direct,[UNVERIFIED] Legacy: premium account flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,Evangelist,Direct,[UNVERIFIED] Legacy: evangelist/ambassador status flag. NOT populated by current SP. DEFAULT 0. (Tier 4 - inferred from DDL) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,GuruStatusID,Direct,Popular Investor (Guru) program status. DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.GuruStatusID (BO). FK to Dim_GuruStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,UpdateDate,Direct,DWH load timestamp. Set to GETDATE() at ETL execution. Not the customer event date. DEFAULT 0 (DDL default is 0 but SP sets GETDATE()). (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,RegulationID,Direct,Customer's assigned regulatory jurisdiction. DEFAULT 0. Sourced from Ext_FSC_BackOffice_RegulationChangeLog.ToRegulationID — end-of-day change. See §2.4. FK to Dim_Regulation. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,AccountStatusID,Direct,"Account enabled/suspended status. DEFAULT 0. Distribution: 1=93.2% (Active), 0=6.1%, 2=0.9% (Inactive). Source: Ext_FSC_Real_Customer_Customer.AccountStatusID (CC). FK to Dim_AccountStatus. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer)",climb_found:Fact_SnapshotCustomer
knowledge/synapse/Wiki/BI_DB_dbo/Functions/Function_Revenue_ConversionFee.md,AccountManagerID,Direct,Assigned account manager (sales/retention). DEFAULT 0. Source: Ext_FSC_BackOffice_Customer.AccountManagerID (BO). FK to Dim_Manager. (Tier 2 - SP_Fact_SnapshotCustomer) (via Fact_SnapshotCustomer),climb_found:Fact_SnapshotCustomer
