schema,object_name,object_type,tier,priority,process_name,is_active,reasons,VAL.IsValidCustomer,VAL.IsCreditReportValid,VAL.IsTestCustomer,VAL.IsBotAccount,VAL.IsInternal,VAL.Customer_Status,USR.COUNT_DISTINCT_CID,USR.COUNT_DISTINCT_GCID,USR.FTD,USR.Registration,USR.Funded,USR.GROUP_BY_CID,USR.GROUP_BY_GCID,JOIN.GCID_eq_GCID,JOIN.CID_eq_CID,CUST.Dim_Customer,CUST.External_Customer,CUST.UserApiDB_Customer,CUST.Dim_Mirror,CUST.MirrorID_or_ParentCID,samples_json,file_path
Dealing_dbo,SP_ManualPositionClose,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,"{""USR.COUNT_DISTINCT_CID"": [""L56: ,COUNT(DISTINCT a.CID) AS NumberOfChildCIDs""], ""CUST.Dim_Customer"": [""L89: JOIN DWH_dbo.Dim_Customer dc WITH (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L66: WHERE dp.MirrorID > 0) a"", ""L90: ON dp.CID = dc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_ManualPositionClose.sql
Dealing_dbo,SP_Manual_Exec,SP,B,0,SB_Daily,0,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,"{""CUST.Dim_Customer"": [""L191: LEFT JOIN DWH_dbo.Dim_Customer dc"", ""L199: LEFT JOIN DWH_dbo.Dim_Customer dc""], ""CUST.MirrorID_or_ParentCID"": [""L192: ON dc.RealCID = dp.CID"", ""L200: ON dc.RealCID = dp.CID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_Manual_Exec.sql
Dealing_dbo,SP_Market_Manipulation_OutstandingsharesHigherthan005,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,"{""USR.GROUP_BY_CID"": [""L130: GROUP BY""], ""CUST.Dim_Customer"": [""L104: JOIN DWH_dbo.Dim_Customer cc"", ""L148: JOIN DWH_dbo.Dim_Customer cc"", ""L163: JOIN DWH_dbo.Dim_Customer cc""], ""CUST.MirrorID_or_ParentCID"": [""L105: ON hp.CID = cc.RealCID"", ""L149: ON hp.CID = cc.RealCID"", ""L164: ON hp.CID = cc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_Market_Manipulation_OutstandingsharesHigherthan005.sql
Dealing_dbo,SP_PreviouslyIdentifiedAbusers,SP,B,0,SB_Daily,1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,"{""CUST.Dim_Customer"": [""L166: FROM DWH_dbo.Dim_Customer dc""], ""CUST.MirrorID_or_ParentCID"": [""L165: SELECT dc.FirstName, dc.LastName, RegisteredReal, dc.RealCID"", ""L179: cc.RealCID AS CID,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_PreviouslyIdentifiedAbusers.sql
Dealing_dbo,SP_Rev_Assurance,SP,B,0,SB_Daily,1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,11,"{""JOIN.CID_eq_CID"": [""L242: join #CustomerStatic cs on p.CID = cs.CID""], ""CUST.Dim_Customer"": [""L48: join [DWH_dbo].[Dim_Customer] dc  with (NOLOCK) on dp.CID = dc.RealCID and dc.PlayerLevelID <> 4"", ""L145: join [DWH_dbo].[Dim_Customer] e  with (NOLOCK) on a.CID = e.RealCID and PlayerLevelID <> 4"", ""L172: join [DWH_dbo].[Dim_Customer] cc  with (NOLOCK) on HP.CID = cc.RealCID and cc.PlayerLevelID <> 4""], ""CUST.MirrorID_or_ParentCID"": [""L38: case when MirrorID > 0 then 'Copy' else 'Manual' end as [Type],"", ""L48: join [DWH_dbo].[Dim_Customer] dc  with (NOLOCK) on dp.CID = dc.RealCID and dc.PlayerLevelID <> 4"", ""L51: case when MirrorID > 0 then 'Copy' else 'Manual' end""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_Rev_Assurance.sql
Dealing_dbo,SP_Staking_Emails,SP,B,0,SB_Daily,1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L159: ON r.CID = fsc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_Staking_Emails.sql
Dealing_dbo,SP_Staking_Emails_US,SP,B,0,SB_Daily,1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L156: ON r.CID = fsc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_Staking_Emails_US.sql
Dealing_dbo,SP_SuspiciousActivityTrading_24H,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,9,"{""USR.GROUP_BY_CID"": [""L65: group by"", ""L145: GROUP  BY CID,RootCID,T.IsCopy,T.IsImportantPI, dr. Name,case WHEN isnull(dc.FirstDepositDate,getdate()) > dateadd(month,-3,getdate()) then 1 else 0 end""], ""CUST.Dim_Customer"": [""L58: JOIN DWH_dbo.Dim_Customer c"", ""L140: JOIN DWH_dbo.Dim_Customer dc""], ""CUST.Dim_Mirror"": [""L81: FROM DWH_dbo.Dim_Mirror""], ""CUST.MirrorID_or_ParentCID"": [""L54: ,CASE WHEN p.MirrorID>0 THEN 'Copy' ELSE 'Manual' END IsCopy"", ""L59: ON p.CID = c.RealCID"", ""L69: CASE WHEN p.MirrorID>0 THEN 'Copy' ELSE 'Manual' END""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_SuspiciousActivityTrading_24H.sql
Dealing_dbo,SP_USTradeReports,SP,B,0,SB_Daily,0,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,"{""CUST.Dim_Customer"": [""L198: IF OBJECT_ID('tempdb..#Dim_Customer') IS NOT NULL"", ""L199: DROP TABLE #Dim_Customer"", ""L200: CREATE TABLE #Dim_Customer""], ""CUST.MirrorID_or_ParentCID"": [""L122: ,dp.MirrorID"", ""L201: WITH (DISTRIBUTION=HASH(RealCID), HEAP) AS"", ""L202: select RealCID,FirstName,LastName""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_USTradeReports.sql
Dealing_dbo,SP_US_Stocks_SmartPortfolio,SP,B,0,SB_Daily,1,validity-filter only (likely money-flow) → confirm sub-account CIDs should be INCLUDED,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,"{""VAL.IsValidCustomer"": [""L61: where dc.IsValidCustomer=1"", ""L77: where IsValidCustomer=1""], ""CUST.Dim_Customer"": [""L60: FROM DWH_dbo.Dim_Customer dc"", ""L75: join DWH_dbo.Dim_Customer dc""], ""CUST.Dim_Mirror"": [""L74: from DWH_dbo.Dim_Mirror dm""], ""CUST.MirrorID_or_ParentCID"": [""L55: WITH (HEAP, DISTRIBUTION=HASH (RealCID))"", ""L59: SELECT DISTINCT dc.RealCID"", ""L69: WITH (HEAP, DISTRIBUTION=HASH (MirrorID))""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\Dealing_dbo\Stored Procedures\Dealing_dbo.SP_US_Stocks_SmartPortfolio.sql
EXW_dbo,SP_DimUser,SP,B,0,SB_Daily,1,GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here) | touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,21,"{""JOIN.GCID_eq_GCID"": [""L23: JOIN DWH_dbo.Dim_Customer   dc ON W.GCID = dc.GCID"", ""L38: --LEFT JOIN #CustomerWalletsViewGCID  W ON U.GCID = W.GCID"", ""L49: ON W.GCID = U.GCID""], ""CUST.Dim_Customer"": [""L23: JOIN DWH_dbo.Dim_Customer   dc ON W.GCID = dc.GCID"", ""L88: FROM DWH_dbo.Dim_Customer CC WITH (NOLOCK)-- SELECT * FROM  DWH..Dim_Customer WHERE GCID =16927759"", ""L88: FROM DWH_dbo.Dim_Customer CC WITH (NOLOCK)-- SELECT * FROM  DWH..Dim_Customer WHERE GCID =16927759""], ""CUST.MirrorID_or_ParentCID"": [""L19: CREATE TABLE #CustomerWalletsViewRealCID WITH(HEAP, DISTRIBUTION = HASH(RealCID))"", ""L21: SELECT DISTINCT  W.GCID, dc.RealCID"", ""L31: SELECT  W.GCID,W.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_DimUser.sql
EXW_dbo,SP_EXW_C2F_E2E,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify | GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here),0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,14,"{""USR.GROUP_BY_GCID"": [""L383: GROUP BY  er.RequestTypeId""], ""JOIN.GCID_eq_GCID"": [""L230: LEFT JOIN  EXW_dbo.EXW_DimUser edu ON c.GCID = edu.GCID"", ""L334: LEFT JOIN EXW_dbo.EXW_DimUser edu ON edu.GCID =er.Gcid"", ""L335: LEFT JOIN EXW_Wallet.CustomerWalletsView cv ON er.Gcid = cv.Gcid AND er.CryptoId = cv.CryptoId""], ""CUST.MirrorID_or_ParentCID"": [""L182: ,edu.RealCID"", ""L318: ,edu.RealCID"", ""L560: ,r.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_EXW_C2F_E2E.sql
EXW_dbo,SP_EXW_CompensationClosingCountries,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify | GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here),0,0,0,0,0,0,0,3,0,0,0,2,12,24,0,1,0,0,0,17,"{""USR.COUNT_DISTINCT_GCID"": [""L920: , COUNT( DISTINCT   efb.Gcid )\tUsers"", ""L935: , COUNT( DISTINCT   efb.Gcid )\tUsers"", ""L950: , COUNT( DISTINCT   efb.Gcid )\tUsers""], ""USR.GROUP_BY_CID"": [""L591: (SELECT DISTINCT GCID, CID , Max(Rn) Rn FROM #prepclosure    GROUP BY GCID, CID)b ON b.GCID =al.GCID"", ""L595: FROM #prepclosure \t GROUP BY CID,GCID )d ON d.GCID =al.GCID""], ""USR.GROUP_BY_GCID"": [""L45: GROUP BY GCID,RealCID"", ""L591: (SELECT DISTINCT GCID, CID , Max(Rn) Rn FROM #prepclosure    GROUP BY GCID, CID)b ON b.GCID =al.GCID"", ""L595: FROM #prepclosure \t GROUP BY CID,GCID )d ON d.GCID =al.GCID""], ""JOIN.GCID_eq_GCID"": [""L139: JOIN  #cview  v  ON u.GCID   =v.Gcid AND v.CryptoId= u.CryptoId"", ""L140: LEFT JOIN  EXW_dbo.EXW_CompensationClosingCountries   c  ON c.GCID=u.GCID"", ""L166: ON c.GCID=u.GCID""], ""CUST.Dim_Customer"": [""L485: FROM  DWH_dbo.Dim_Customer dc""], ""CUST.MirrorID_or_ParentCID"": [""L19: fca.RealCID"", ""L43: ,RealCID"", ""L45: GROUP BY GCID,RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_EXW_CompensationClosingCountries.sql
EXW_dbo,SP_EXW_FCA_UserLogin,SP,B,0,SB_Daily,1,GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here) | touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"{""JOIN.GCID_eq_GCID"": [""L88: JOIN #wuser w ON l.GCID = w.GCID""], ""CUST.MirrorID_or_ParentCID"": [""L25: ,[RealCID]"", ""L51: ,[RealCID]"", ""L70: ,l.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_EXW_FCA_UserLogin.sql
EXW_dbo,SP_EXW_TestUsers,SP,B,0,SB_Daily,1,GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here) | touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,"{""JOIN.GCID_eq_GCID"": [""L69: LEFT  JOIN EXW_dbo.EXW_TestUsers t ON  t.GCID = b.GCID""], ""CUST.Dim_Customer"": [""L31: FROM DWH_dbo.Dim_Customer dc WITH (NOLOCK)"", ""L46: FROM DWH_dbo.Dim_Customer  c WITH (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L27: dc.RealCID"", ""L42: c.RealCID"", ""L61: INSERT    INTO  EXW_dbo.EXW_TestUsers  (RealCID, GCID, UserName, Email, UpdateDate)""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_EXW_TestUsers.sql
EXW_dbo,SP_EXW_WalletEntity,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify | GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here),0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,6,"{""USR.GROUP_BY_GCID"": [""L103: GROUP BY GCID"", ""L210: GROUP BY Gcid""], ""JOIN.GCID_eq_GCID"": [""L197: ON s.GCID = euswa.GCID"", ""L423: ON v.GCID = sn.GCID"", ""L484: ON s.GCID = uw.GCID""], ""CUST.Dim_Customer"": [""L198: JOIN DWH_dbo.Dim_Customer dc""], ""CUST.MirrorID_or_ParentCID"": [""L160: fsc.RealCID"", ""L199: ON s.RealCID =dc.RealCID"", ""L199: ON s.RealCID =dc.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_EXW_WalletEntity.sql
EXW_dbo,SP_EXW_WalletRegulation,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify | GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here),0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,7,"{""USR.GROUP_BY_GCID"": [""L67: GROUP BY u.GCID""], ""JOIN.GCID_eq_GCID"": [""L119: ON edu.GCID = u.GCID"", ""L133: ON edu.GCID = u.GCID"", ""L135: ON u.GCID = c.GCID""], ""CUST.MirrorID_or_ParentCID"": [""L111: ,edu.RealCID"", ""L125: ,edu.RealCID"", ""L141: ,c.RealCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_EXW_WalletRegulation.sql
EXW_dbo,SP_New_UsersAndWallets_Inventory,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify | GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here),0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,"{""USR.GROUP_BY_GCID"": [""L27: GROUP BY inv.GCID"", ""L39: GROUP BY inv.CryptoName, inv.GCID, inv.CryptoID""], ""JOIN.GCID_eq_GCID"": [""L56: LEFT JOIN #userjoin u ON w.GCID = u.GCID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\EXW_dbo\Stored Procedures\EXW_dbo.SP_New_UsersAndWallets_Inventory.sql
eMoney_dbo,SP_eMoney_Aggregated_Tribe_Balance,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"{""USR.FTD"": [""L175: WHEN d.ProgramId =178 THEN 'UK FTD'"", ""L176: WHEN d.ProgramId =179 THEN 'EU FTD'""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\eMoney_dbo\Stored Procedures\eMoney_dbo.SP_eMoney_Aggregated_Tribe_Balance.sql
eMoney_dbo,SP_eMoney_Card_Instance_Summary,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,"{""USR.GROUP_BY_CID"": [""L42: GROUP BY fcs.CardInstanceId"", ""L97: GROUP BY bd1.CardID, bd1.CID, bd1.CardInstanceId, bd1.InstanceActivationDateTime""], ""JOIN.CID_eq_CID"": [""L76: INNER JOIN eMoney_dbo.eMoney_Panel_FirstDates mpfd ON mda.CID=mpfd.CID"", ""L95: ON bd1.CID = bd2.CID"", ""L147: ON bd.CID = na.CID AND bd.CardInstanceId = na.CardInstanceId""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\eMoney_dbo\Stored Procedures\eMoney_dbo.SP_eMoney_Card_Instance_Summary.sql
eMoney_dbo,SP_eMoney_Panel_Retention,SP,B,0,SB_Daily,1,user-count without validity filter → likely already buggy; verify,0,0,0,0,0,0,0,0,0,0,0,9,9,0,11,0,0,0,0,3,"{""USR.GROUP_BY_CID"": [""L146: GROUP BY"", ""L166: GROUP BY"", ""L186: GROUP BY""], ""USR.GROUP_BY_GCID"": [""L146: GROUP BY"", ""L166: GROUP BY"", ""L186: GROUP BY""], ""JOIN.CID_eq_CID"": [""L91: ON mpfd.CID = mda.CID"", ""L102: ON mpfd.CID = d.CID"", ""L464: ON p.CID = lam.CID""], ""CUST.MirrorID_or_ParentCID"": [""L93: ON mpfd.CID = fsc.RealCID"", ""L115: ,fca.RealCID AS 'CID'"", ""L124: ON fca.RealCID = p1.CID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\eMoney_dbo\Stored Procedures\eMoney_dbo.SP_eMoney_Panel_Retention.sql
eMoney_dbo,SP_eMoney_Reports_Daily,SP,B,0,SB_Daily,1,validity-filter only (likely money-flow) → confirm sub-account CIDs should be INCLUDED | GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here),2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,5,"{""VAL.IsValidCustomer"": [""L49: AND dc.IsValidCustomer = 1"", ""L250: AND dc.IsValidCustomer = 1""], ""JOIN.GCID_eq_GCID"": [""L61: INNER JOIN #dimcustomer dc ON fca.GCID = dc.GCID"", ""L86: LEFT JOIN #activemimo mi ON dc.GCID = mi.GCID"", ""L87: LEFT JOIN [eMoney_dbo].[eMoney_Dim_Account] mda WITH(NOLOCK) ON dc.GCID = mda.GCID""], ""CUST.Dim_Customer"": [""L45: FROM [DWH_dbo].[Dim_Customer] dc WITH(NOLOCK)"", ""L246: FROM DWH_dbo.Dim_Customer dc WITH(NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L40: ,dc.RealCID AS 'CID'"", ""L239: SELECT dc.RealCID AS 'CID'"", ""L268: FROM(SELECT fsc.RealCID AS 'CID'""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\eMoney_dbo\Stored Procedures\eMoney_dbo.SP_eMoney_Reports_Daily.sql
eMoney_dbo,SP_eMoney_Yearly_Volume_Target_2023,SP,B,0,SB_Daily,0,validity-filter only (likely money-flow) → confirm sub-account CIDs should be INCLUDED | GCID=GCID join → row fanout if GCID stops being unique per real customer (Option 2 hazard but also signal here),1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,"{""VAL.IsValidCustomer"": [""L82: WHERE fsc.IsValidCustomer=1""], ""JOIN.GCID_eq_GCID"": [""L71: ON fsc.GCID = dc.GCID"", ""L80: ON fsc.GCID = mda.GCID"", ""L109: ON fca.GCID = p1.GCID""], ""CUST.Dim_Customer"": [""L70: INNER JOIN [DWH_dbo].[Dim_Customer] dc  WITH (NOLOCK)""], ""CUST.MirrorID_or_ParentCID"": [""L51: ,fsc.RealCID AS CID""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\eMoney_dbo\Stored Procedures\eMoney_dbo.SP_eMoney_Yearly_Volume_Target_2023.sql
BI_DB_dbo,BI_CLData_AllTimeData_Optimove,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L3: [RealCID] [int] NOT NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_CLData_AllTimeData_Optimove.sql
BI_DB_dbo,BI_DB_AB_Test,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"{""CUST.MirrorID_or_ParentCID"": [""L5: [RealCID] [int] NULL,"", ""L14: DISTRIBUTION = HASH ( [RealCID] ),""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AB_Test.sql
BI_DB_dbo,BI_DB_AB_Test_Data,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"{""CUST.MirrorID_or_ParentCID"": [""L3: [RealCID] [int] NOT NULL,"", ""L15: DISTRIBUTION = HASH ( [RealCID] ),"", ""L18: [RealCID] ASC""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AB_Test_Data.sql
BI_DB_dbo,BI_DB_ACH_PWMB_Flag_Report_History,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L3: [RealCID] [int] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_ACH_PWMB_Flag_Report_History.sql
BI_DB_dbo,BI_DB_AMLPeriodicReview,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L3: [RealCID] [bigint] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AMLPeriodicReview.sql
BI_DB_dbo,BI_DB_AMLPeriodicReview_PostReview,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L3: [RealCID] [bigint] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AMLPeriodicReview_PostReview.sql
BI_DB_dbo,BI_DB_AML_BI_Alerts_MultipleAccountseMoney,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L18: [MasterAccountCID] [bigint] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AML_BI_Alerts_MultipleAccountseMoney.sql
BI_DB_dbo,BI_DB_AML_BI_Alerts_New_Master_SubAccount,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L4: [MasterAccountCID] [int] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AML_BI_Alerts_New_Master_SubAccount.sql
BI_DB_dbo,BI_DB_AML_PI_Abuse_CopierTable,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L4: [ParentCID] [int] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AML_PI_Abuse_CopierTable.sql
BI_DB_dbo,BI_DB_AML_PI_Abuse_DeviceID_AS_PI,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L3: [ParentCID] [int] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AML_PI_Abuse_DeviceID_AS_PI.sql
BI_DB_dbo,BI_DB_AML_PI_Abuse_DeviceID_Copiers,Table,B,-1,,-1,touches Dim_Customer/Customers/Dim_Mirror → schema-add target or consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{""CUST.MirrorID_or_ParentCID"": [""L3: [ParentCID] [int] NULL,""]}",C:\Users\guyman\Documents\github\DataPlatform\SynapseSQLPool1\sql_dp_prod_we\BI_DB_dbo\Tables\BI_DB_dbo.BI_DB_AML_PI_Abuse_DeviceID_Copiers.sql
